date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:00:16	67743/67743	U--M--	200	updated ('OK')	image/jpeg	date:Sun,%2001%20May%202016%2013:55:08%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236826678/home/vb-01-800.jpg	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1416236826678/home/vb-01-800.jpg	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
17:00:17	593/593	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:17%20GMT	https://sites.google.com/site/wastalinux/home/customizing/maintain-package/ssh11.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/maintain-package/ssh11.416fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/maintain-package)
17:00:22	45219/45219	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:12%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444808604738/home/customizing/maintain-package/ssh11.png?height=326&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444808604738/home/customizing/maintain-package/ssh1160ac.png	(from https://sites.google.com/site/wastalinux/home/customizing/maintain-package)
17:00:22	94356/94356	U--M--	200	updated ('OK')	image/jpeg	date:Sun,%2001%20May%202016%2013:55:09%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236848854/home/vb-02-800.jpg	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1416236848854/home/vb-02-800.jpg	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
17:00:22	18392/18392	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20May%202016%2014:00:17%20GMT	https://sites.google.com/site/wastalinux/home/customizing/CSI/	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/CSI/index.html	(from https://sites.google.com/site/wastalinux/home/customizing/remastersys-iso)
17:00:22	24109/24109	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/home/customizing/github-setup	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup.html	(from https://sites.google.com/site/wastalinux/home/customizing/maintain-package)
17:00:22	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:22%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/ubuntu-keyserver.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/ubuntu-keyserver.436fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
17:00:23	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:23%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-1.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-1.456fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
17:00:24	36756/36756	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:13%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1425219122886/home/customizing/launchpad-setup/ubuntu-keyserver.png	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1425219122886/home/customizing/launchpad-setup/ubuntu-keyserver.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
17:00:24	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:24%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-2.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-2.476fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
17:00:24	43412/43412	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:15%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1417520994744/home/customizing/launchpad-setup/LaunchpadSetup-1.png	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1417520994744/home/customizing/launchpad-setup/LaunchpadSetup-1.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
17:00:25	2432/2432	U--M--	200	updated ('OK')	image/gif	date:Sun,%2001%20May%202016%2013:55:18%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1461073079000/system/app/images/spinner.gif	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1461073079000/system/app/images/spinner.gif	(from https://sites.google.com/site/wastalinux/_/rsrc/1461073079000/system/app/css/camelot/dashboard.css)
17:00:25	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:25%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh1.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh1.4a6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:25	45085/45085	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:17%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1417520994744/home/customizing/launchpad-setup/LaunchpadSetup-2.png	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1417520994744/home/customizing/launchpad-setup/LaunchpadSetup-2.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
17:00:26	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:26%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh2.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh2.4c6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:26	41125/41125	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:19%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806632933/home/customizing/github-setup/ssh1.png?height=312&width=320	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806632933/home/customizing/github-setup/ssh12352.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:27	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:27%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh4.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh4.4e6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
